[2023-03-20T17:47:24.212] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T17:47:24.824] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T17:50:06.674] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:05:00.449] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:05:19.316] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:05:24.011] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:11:58.608] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:00.007] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:00.610] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:05.221] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:09.505] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:10.250] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:11.178] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:19.302] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:20.001] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:20.840] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:21.012] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:21.188] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:21.356] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:21.550] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-20T18:12:24.018] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-21T17:38:54.083] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-21T17:38:54.171] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-21T17:41:23.302] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-21T17:41:29.036] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-21T17:41:36.488] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-21T17:41:47.094] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:31:26.449] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:31:26.957] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:31:27.025] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-03-28T13:31:37.090] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:31:40.084] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:31:50.641] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:33:00.714] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:33:03.041] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:33:19.033] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:33:19.692] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:33:19.888] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:33:20.076] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:32.117] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:32.994] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:33.174] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:33.353] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:33.524] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:33.837] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:34.003] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:34:34.179] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:01.288] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:01.850] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:02.010] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:02.174] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:02.335] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:02.515] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:14.962] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:15.481] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:15.648] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:15.806] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
[2023-03-28T13:35:18.015] [WARN] warnArchive - Estado: 404, Ruta consultada: /public/chat.css, Metodo GET
